id,user_name,user_privilege,level,reply_count,up_count,down_count,client_type,comment
952285066,,,lv44,0, , ,优酷iku,这他吗医生坐诊还开刀 作者是没进过医院啊
952258357,Clsavely,,lv1,0, , ,iPhone客户端,脑子是个好东西……希望人人都有 
952231801,黄宗泽Bosco--,,lv24,0, , ,iPad客户端,邱莹莹她真的有病吧
952028224,,,lv33,0, , ,优酷PC客户端,一般人都不愿意面对自己的不堪，不愿承认自己的不足，以外界的理由来欺骗自己，一旦别人踩到自己的痛处，就会把所有的不对指向别人
951965734,WuZhangZhe,,lv20,0, , ,优酷PC客户端,或者该说是安多芬？
951965331,WuZhangZhe,,lv20,0, , ,优酷PC客户端,我在第10集看到了荷尔蒙。
951956102,WuZhangZhe,,lv20,0, , ,优酷PC客户端,樊胜美好犀利，真的，不亏多年资深HR。
951955205,WuZhangZhe,,lv20,0, , ,优酷PC客户端,安迪都没必要看得起蚯蚓，因为根本没必要看。
951954171,WuZhangZhe,,lv20,0, , ,优酷PC客户端,安迪错就错在，用自己的智商来和蚯蚓沟通了，怎么可能成功啊。
951953010,WuZhangZhe,,lv20,0, , ,优酷PC客户端,安迪自己其实有问题，她太直接了。事实上，面子上，蚯蚓都过不去。
951888339,腾讯用户1468979710975315,,lv1,0, , ,iPad客户端,我觉得赵医生后面是喜欢曲筱绡的，不赞成有人说的会喜欢关关
951887557,,,lv1,0, , ,Android客户端,不错，
951808804,비리빠빠,,lv11,0, , ,iPhone客户端,小蚯蚓不像20岁 像12岁一样
951725044,沫沫94062874,,lv4,0, , ,Android客户端,谁的青春不迷茫
951473814,,,lv51,0, , ,优酷,请喝了这碗鸡汤
951460399,优酷手机用户_tFFEy3Es,,lv10,0, , ,iPhone客户端,终于知道为什么你们讨厌莹莹了
951445205,嫣然女孩,,lv5,0, , ,Android客户端,“爱迪生说美德仅次于金钱💰”这我三年级都知道，德智体美劳，的在最前面😡
951442517,嫣然女孩,,lv5,0, , ,Android客户端,超讨厌邱莹莹，弄得我都不喜欢
951367570,乄玩挵噯情乄,,lv19,0, , ,优酷PC客户端,非常对的
951338874,土豆用户_410186923,,lv13,0, , ,优酷PC客户端,凯凯终于出来了！
951333502,土豆用户_410186923,,lv13,0, , ,优酷PC客户端,邱莹莹就像个疯子一样
951105200,zhoubairu,,lv25,0, , ,优酷PC客户端,说的很对
950894634,,,lv12,0, , ,Android客户端,邱莹莹这种没脑子的看着就头痛，真是想揍人了都
950891673,优酷用户1468656385602986,,lv7,0, , ,Android客户端,我看着看着就认为他不是天真了 他是傻缺啊！
950843991,腾讯用户1468799526736299,,lv1,0, , ,Android客户端,对对对
950701609,,,lv41,0, , ,iPad客户端,第10集安迪开车那段钢琴曲是什么名字
950631742,土豆用户_767715992,,lv7,0, , ,优酷,"<a href=""http:\/\/comments.youku.com\/star_page\/uid_UODc2Mjg=.html"" target=""_blank"">王子文"
950546137,腾讯用户1468739951686443,,lv1,0, , ,优酷PC客户端,邱莹莹太贱了，讨厌邱莹莹。
950478290,宝宝的大苹果,,lv9,0, , ,优酷,喜欢曲筱筱，有自信有头脑，看着像个小太妹的感觉，但是做起事来一本正经，欣赏她！
950473364,宝宝的大苹果,,lv9,1, , ,优酷,邱莹莹无理取闹，安迪好心劝她，她还冲安迪嚷嚷，当初别人都说那个白主管不是好人，结果呢，她自己陷进去拔不出来！现在跟安迪闹上了！神经病！真心瞧不起邱莹莹，自己的问题从来没正式过，只会自欺欺人！
950426915,腾讯用户1468419540288858,,lv6,0, , ,Android客户端,邱莹莹就是个人渣，不要脸
950352302,患有思你可好丶,,lv15,0, , ,优酷PC客户端,邱莹莹这角色就是找骂的
950189530,,,lv25,0, , ,优酷PC客户端,尼玛 实在看不下去了 这个邱莹莹实在让我看不下去了
950177091,给我一个理由忘记71018910,,lv4,0, , ,优酷PC客户端,对啊 他演的蛮好的 我蛮喜欢这个角色
950160151,,,lv34,0, , ,优酷PC客户端,真烦人
950138960,,,lv10,0, , ,iPad客户端,好喜欢
950098028,,,lv54,0, , ,Android Pad客户端,邱莹莹这种人真的很讨厌，自己蠢的就算了，别人对你真情你当假意，一有事就麻烦别人，脑子有坑吧
949981466,,,lv8,0, , ,Android客户端,讨厌莹莹
949929968,,,lv10,0, , ,Android客户端,7场
949904351,山林76687482,,lv10,0, , ,Android客户端,邱莹莹这个角色放到现实中也太不理智了，有时候真觉得是不是都没脑子做事的，好朋友的规劝确固执地以为是讽刺，谈恋爱谈得鬼迷心窍的，这种人怎么可能在大城市里活下来？
949754444,花落微凉梦清幽丶37849165,,lv3,0, , ,优酷PC客户端,邱莹莹好讨厌，不听好人劝。看不惯 好讨厌 话痨 
949752915,Elaine27648154,,lv35,0, , ,iPhone客户端,喜欢邱莹莹赞
949729291,,,lv29,0, , ,优酷PC客户端,人长太帅才是关键啊~~~~~~啊~~~~
949711788,腾讯用户1468587138511369,,lv2,0, , ,iPad客户端,邱莹莹什么学校毕业的简直就是傻子一样。真受不了
949709665,,,lv8,0, , ,iPad客户端,像邱莹莹这种人就是觉得全世界都对她不好，看不起他。
949699030,,,lv17,0, , ,Android客户端,就这B样 谁TM看的起她
949661815,,,lv12,0, , ,iPhone客户端,不与傻瓜论短长 真的很对
949602493,优酷用户146314318583367,,lv12,0, , ,iPad客户端,呃
949593271,李强来了哈哈,,lv19,0, , ,iPad客户端,简简单单不顾回复哦不要让给别人？你就不能自拔、这样才来找我吧！我想对你有所期待，
949585614,好烫的凉茶,,lv16,0,1, ,iPad客户端,已转发评论
949530101,彤彤77368526,,lv17,0, , ,iPad客户端,我觉得蚯蚓有些颠，不愧是小县城出来我们上海混的
949508860,,,lv48,0, , ,优酷,靖王
949492752,鬼鬼爱绘琉,,lv10,0, , ,Android客户端,好喜欢谭总
949492159,鬼鬼爱绘琉,,lv10,0, , ,Android客户端,邱莹莹 
949459674,月之痕谁知晓22319835,,lv22,0, , ,优酷PC客户端,曲筱绡挺有趣的
949457666,玖梦83429248,,lv16,0, , ,Android客户端,好讨厌邱莹莹
949397018,苏世达,,lv27,0, , ,iPhone客户端,邱莹莹好吃，又爱哭
949368454,MAX薇儿,,lv23,0, , ,优酷,第十集终于出现一个像样的男主角了=-=
949328418,,,lv12,0, , ,Android客户端,就是喜欢樊胜美
949326537,锅郭锅郭,,lv15,0, , ,优酷PC客户端,所以他没骂
949121260,预料之外34615342,,lv6,0, , ,优酷PC客户端,邱莹莹就是个zz
949109319,秦沐雪,,lv7,0, , ,优酷PC客户端,"<a title=""点击从此时间点开始播放"" alt=""点击从此时间点开始播放"" href=""javascript:PlayerSeekMin('17','22');window.scroll(0,0)"">17分22秒"
949049196,、Aletta,,lv20,0, , ,优酷PC客户端,邱莹莹的父母是好 但是明明她是想回家的 而且她这样的女孩感觉更适合在小城市里 为什么不让她回去试试?
948878516,林笠风,,lv21,0, , ,优酷PC客户端,不与傻瓜论短长，说得好
948784128,别脆弱别示弱别懦弱别软92198464,,lv6,0, , ,优酷PC客户端,哪个
948779423,别脆弱别示弱别懦弱别软92198464,,lv6,1, , ,优酷PC客户端,能告诉我
948775685,别脆弱别示弱别懦弱别软92198464,,lv6,0, , ,优酷PC客户端,谁是
948757363,腾讯用户1468407542282373,,lv2,0, , ,优酷PC客户端,讨厌邱莹莹
948718557,柯宇轩00313792,,lv11,0, , ,优酷PC客户端,已转发评论
948717884,canny626262,,lv17,0, , ,优酷PC客户端,邱莹莹这种下场就是活该
948640255,腾讯用户1468389397189586,,lv2,0, , ,iPhone客户端,好讨厌小蚯蚓，喜欢筱绡和关关
948616702,鬼鬼爱绘琉,,lv10,0, , ,Android客户端,我也觉得有些人对她的评价太极端了 邱莹莹确实太不成熟 不懂人情世故 但她对亲情友情的重视还是值得赞赏的
948614229,土豆用户_718195800,,lv10,0, , ,iPad客户端,嘿嘿
948384220,_105824313,,lv5,0, , ,iPhone客户端,因为你成不了这样的人 所以你也就只能这样了
948383634,_105824313,,lv5,0, , ,iPhone客户端,羡慕你什么？只知道躲在网络后去评判人家！可笑！有能耐导演怎么不选你！
948382778,_105824313,,lv5,0, , ,iPhone客户端,说出这种的话的人很少 我支持你 
948382273,_105824313,,lv5,0, , ,iPhone客户端,喜欢小蚯蚓 如果真的这么差 就不会有这一帮姐妹 许多讨厌蚯蚓的人 可能是因为年轻的时候做不到像他这样 有事就说感觉一副天不怕地不怕的样子 要是随着岁月的流逝 肯定这个人也会有很大的改变 像我们每一个人现在一样 平凡 无庸 碌碌无为 所以我觉得小蚯蚓没什么不好的
948344511,圆圆63506976,,lv7,0, , ,Android客户端,为什么都不喜欢邱莹莹 多么可爱的姑娘 我喜欢
948338705,相当毛躁_684709131,,lv2,0, , ,优酷PC客户端,邱莹莹
948326565,,,lv17,0, , ,优酷PC客户端,都是些神角色！
948257941,望春门外听故事,,lv42,0, , ,Android客户端,曲筱筱人才
948219907,冷心冷血冷温柔93474276,,lv6,0, , ,优酷PC客户端,不与傻瓜论短长
948212347,,,lv27,0, , ,优酷PC客户端,老谭有人要抢你家赵启平啦！！
948205723,師趣鐹材董嘚淛夕,,lv21,0, , ,优酷PC客户端,你厉害，呵呵，我现在27了还是不能自立
948197580,淘宝用户146825255207984,,lv2,0, , ,Android客户端,随说邱莹莹是现在许多人的影子，但我还是会质疑一下，演技略显浮夸，毕不是所有的人都那么傻好吗？太过了，哭戏太多，又不走心，让人看了很烦，显得很矫情。
948151749,jackie19831003,,lv15,0, , ,iPad客户端,神经病
948132893,,,lv33,0, , ,优酷iku,大家骂小蚯蚓，就是说明小蚯蚓演技好
948043545,非法不为,,lv24,0, , ,优酷iku,讨厌邱莹莹
947904212,MIKEBEAR_,,lv20,0, , ,iPad客户端,很喜欢安迪阿
947844909,,,lv3,0, , ,Android客户端,妈的邱莹莹有病吧智障
947844630,,,lv3,0, , ,Android客户端,我还是讨厌邱莹莹，安迪一番好意她就这样，她总是让对她好的人伤心
947808616,腾讯用户1468157800708951,,lv2,0, , ,iPhone客户端,有人吗
947761301,,,lv9,0, , ,iPhone客户端,邱莹莹 是什么鸟人
947754386,O_O77049538,,lv13,1, , ,优酷PC客户端,已转发评论
947754239,O_O77049538,,lv13,0,1, ,优酷PC客户端,已转发评论
947721372,Mirach奎宿,,lv28,0, , ,优酷PC客户端,因为邱莹莹这个角色，这个剧我都不想看了
947694238,heromanbb,,lv33,0, , ,iPad客户端,各種廣告植入
947690358,EX翎,,lv16,0, , ,iPad客户端,这根本不是什么所谓“傻白”，这根本就是不明事理。还有，你说这是美好的品质？笑话
947677974,逾期的补偿,,lv38,0, , ,优酷iku,像莹莹那么麻烦的女人，思想又那么自我，给我做女朋友都不要
947675692,Maybe21539845,,lv5,0, , ,Android客户端,话说这个东鹏特饮总是来的很是时候
947601849,珍珠s,,lv28,0, , ,Android客户端,曲筱绡太逗了
947595321,珍珠s,,lv28,0, , ,Android客户端,就是不喜欢邱莹莹，太自以为是了！
947526051,,,lv14,0, , ,优酷PC客户端,有点逗
947471438,大郭19678675,,lv15,0, , ,Android客户端,我不喜欢邱莹莹，她好烦
947456470,,,lv12,0, , ,iPhone客户端,最喜欢潇潇
947367619,土豆用户_486199433,,lv8,0, , ,优酷PC客户端,"<a href=""http:\/\/comments.youku.com\/star_page\/uid_UODg0MTY=.html"" target=""_blank"">杨紫"
947299808,优酷手机用户_mg6hdq69,,lv25,0, , ,优酷PC客户端,真心不喜欢邱莹莹，我最烦这样没脑子的女孩。
947298904,优酷手机用户_mg6hdq69,,lv25,0, , ,优酷PC客户端,邱傻子啊， 我最烦这样的女孩子一点脑子都没有。这角色真不好！
947279169,优酷用户1461756322606271,,lv9,0, , ,iPhone客户端,我同意你的意见
947235249,funxieno,,lv37,0, , ,优酷,现在这个逻辑就不对啊，怎么可能一下子打开手机就有那么多条消息嘛
947126269,两米de阳光,,lv36,0, , ,iPad客户端,哈哈
946938250,michaelhui2010,,lv32,0, , ,iPad客户端,医生是靖王吗
946909145,蘑菇头83206353,,lv11,0, , ,iPad客户端,我觉得那个姚滨对筱萧挺好的，而且很配
946812593,花果粉,,lv5,0, , ,优酷PC客户端,无理取闹
946790912,by颖98871817,,lv9,0, , ,iPad客户端,喜欢关雎尔，名字就很好听，关关雎鸠
946790149,by颖98871817,,lv9,0, , ,iPad客户端,艾艾，都是看戏人，何必入戏太深
946715936,小白心碎,,lv15,0, , ,优酷,这个莹莹的父亲 虽说是农村出身 但是比大部分做父母的有眼光和思想 真心不错
946465542,吴铭萱,,lv42,0, , ,优酷PC客户端,怎么那么搞笑
946398460,优酷用户859504248,,lv11,0, , ,iPhone客户端,邱莹莹真是的 安迪都是为她好 她还乱骂人 不喜欢她 讨厌她 还老哭 动不动就是哭 哭能解决问题吗 幼稚
946368873,Aurevoir35120917,,lv6,0, , ,iPad客户端,邱是不是傻
946270791,LieenRose75282653,,lv8,0, , ,优酷iku,不喜欢邱莹莹这个角色。简单过头就是蠢。蠢得让人嫌弃。
946256306,Ak55456416,,lv24,0, , ,优酷iku,矮油这 个 傻 逼 女人 看的闹心
946160828,恋兔君媚娘,,lv7,0, , ,iPad客户端,真受不了萧萧撒娇的样子，感觉好做
946056708,,,lv39,0, , ,iPad客户端,哈哈哈
946055848,,,lv39,0, , ,iPad客户端,对对对
946016896,微信用户1467891065155352,,lv2,0, , ,Android客户端,邱莹莹真是傻亏他还是出过门的人社会上的生活一点都不懂一点都不符合逻辑
946010439,,,lv14,0, , ,优酷,受不了像邱莹莹这样的人。
946001887,,,lv16,0, , ,优酷iku,有本事你去演
945999053,,,lv16,0, , ,优酷iku,我去才几秒钟打了那么多字
945840297,小麦霸王,,lv20,0, , ,iPad客户端,谁放屁啊，人各自有各自喜欢的人，喜欢一个人就会感觉
945838818,腾讯用户1466175846969592,,lv5,0, , ,iPad客户端,"<a href=""http:\/\/comments.youku.com\/star_page\/uid_UODg0MTY=.html"" target=""_blank"">杨紫"
945837299,小麦霸王,,lv20,0, , ,iPad客户端,邱莹莹好傻啊，之前劝她别跟白主管好，她不听，然后她果然吃亏了。这次安迪给她意见，她又不听，这孩子没救了
945626312,优酷用户1465148576713149,,lv5,0, , ,iPad客户端,太假了！应该崴的是另外一只脚
945596460,淘宝用户146712051414280,,lv6,0, , ,Android客户端,看到小曲跑去抱安迪，我笑了
945541570,苏落60739416,,lv20,0, , ,Android客户端,小王辣么小啊 叫曲筱绡曲姐 不得了了啊 这么年轻就当CFO助理哇
945480324,,,lv53,0, , ,iPad客户端,已转发评论
945480211,,,lv53,0, , ,iPad客户端,已转发评论
945480131,,,lv53,0, , ,iPad客户端,已转发评论
945479915,,,lv53,0, , ,iPad客户端,已转发评论
945325731,一剑嗜血39690964,,lv5,0, , ,Android客户端,喜欢关关，
945122727,腾讯用户1461759864293525,,lv9,1, , ,iPad客户端,因为我们心里不喜欢这样的自己
945005769,Mumu41305706,,lv7,0, , ,iPad客户端,真心觉得邱莹莹的一切都是她自己造成的。。。为什么从来不在自己身上找原因呢？阿西
944979573,妍妍85615775,,lv13,0, , ,iPad客户端,喜欢樊姐
944965536,1丝路花雨1,,lv40,0, , ,优酷PC客户端,不错
