id,user_name,user_privilege,level,reply_count,up_count,down_count,client_type,comment
960768140,,,lv6,0, , ,优酷PC客户端,不喜欢 奇点
960669111,五个半柠檬C20259453,,lv13,0, , ,iPhone客户端,奇点真是越看越猥琐，巨丑！
960650645,腾讯用户1470204019158505,,lv2,0, , ,iPad客户端,奇点真的有点老的（说实话我有点嫌弃他跟安迪在一起），😒😒😒😒😒
960628896,腾讯用户1470404457833843,,lv2,0, , ,Android客户端,安迪每次喝的是水还是酒？
960578739,,,lv31,0, , ,iPad客户端,讨厌奇点，好恶心
960513913,腾讯用户1464704822765988,,lv7,0, , ,Android客户端,男人就要像奇点那样的有点坏坏的，超爱
960512680,腾讯用户1464704822765988,,lv7,0, , ,Android客户端,我喜欢奇点，觉得他好有魅力了老帅了
960427042,海媚狐花,,lv33,0, , ,iPhone客户端,老魏长的真丑！配不上安迪！还是老谭好！长的帅！甩老魏几条街！
960405338,,,lv10,0, , ,优酷PC客户端,好假啊..像关关那样的打工妹用苹果...
960397224,,,lv17,0, , ,Android客户端,支持安迪和谭宗明在一起，讨厌魏渭
960322647,落日般的忧伤93923466,,lv5,0, , ,优酷PC客户端,讨厌奇点
960181645,微信用户1470021293596999,,lv4,0, , ,iPhone客户端,奇点哪里不好了啊？
960109054,腾讯用户1465534749927544,,lv6,0,1, ,Android客户端,好喜欢看安迪这段，喜欢老谭和奇点😍
960108692,腾讯用户1465534749927544,,lv6,0, , ,Android客户端,同意
960010959,秋殤ご別恋べ,,lv8,0, , ,Android客户端,终于发现看奇点不爽的地方了，感觉他好你没脖子，老是弓着背，所以看起来特别猥琐
960009579,秋殤ご別恋べ,,lv8,0, , ,Android客户端,不知道为什么，就是不喜欢奇点，更讨厌他说话的声音及动作，怎么看都觉得猥琐😂😂😂
959881296,微信用户1470118306640850,,lv4,0, , ,iPhone客户端,难道是自闭症
959835323,优酷用户1467969352149939,,lv2,0, , ,优酷PC客户端,其实哈 我最喜欢关关咯
959833437,优酷用户833544339,,lv14,0, , ,iPad客户端,：
959829849,,,lv21,0, , ,iPad客户端,二个人渣
