id,user_name,user_privilege,level,reply_count,up_count,down_count,client_type,comment
960709213,,,lv44,0, , ,iPhone客户端,不喜欢邱莹莹这个角色。一个做事前不经大脑思考，出事后只会用哭闹来博取别人的同情帮助她解决问题。
960552251,lamian77,,lv28,0, , ,优酷PC客户端,我觉得谭宗明才是最可以依靠的人，也是最适合安迪的
960363784,那样芬芳87,,lv50,0, , ,Android Pad客户端,人和人之间都是缘分，强求不来的……
960170936,腾讯用户1463735122279791,,lv6,0, , ,优酷PC客户端,同样，我还挺喜欢曲筱绡的
960138180,peiwenhao0624,,lv29,0, , ,iPad客户端,我喜欢
960137869,peiwenhao0624,,lv29,0, , ,iPad客户端,我喜欢
960108558,腾讯用户1469924040085125,,lv3,0, , ,优酷PC客户端,希望安迪和谭宗明在一起
960064732,冷郁公子,,lv30,0, , ,优酷,外地来的车牌子都是上海 的！！！弄辆外地的车撒！！！
959867400,腾讯用户1470149092759822,,lv2,0, , ,Android客户端,赞同，简直没脑
959665078,微信用户1470118306640850,,lv4,0, , ,iPhone客户端,奇点到底干嘛的
959521071,优酷用户1469371856320666,,lv1,0, , ,优酷移动播放页,好多骂演员们的，我告诉你，你们不对，21世纪讲的是文明！！！当演员也不容易！
959520435,优酷用户1469371856320666,,lv1,0, , ,优酷移动播放页,文无第一武无第二，演员没有好与坏，本人觉得这部剧非常之好，有吸引力，请文明评论，不要骂演员怎么怎么样！最喜欢邱莹莹。
959482267,,,lv11,0, , ,Android客户端,东哥那么好，为什么andy不喜欢他
959412312,lyf不语,,lv35,1,1, ,优酷iku,不喜欢邱莹莹这种女生，傻Ⅹ一个白痴！！！！！
959354084,大橘子皮儿家的球姐,,lv7,0, , ,优酷PC客户端,邱莹莹她这边也不知道是吃什么长大的，这么二
959333296,土豆用户_773945040,,lv5,0, , ,Android客户端,邱莹莹哭的难听死了 作
958967731,Changeyourself45705795,,lv21,0, , ,Android客户端,像谭宗明这样的企业家真的很少
958514952,优酷用户146987294500936,,lv4,0, , ,iPad客户端,第二季是九月吧
958485001,唢呐演艺06044644,,lv4,0, , ,优酷PC客户端,看到第八集不想看了，没有吸引力
958401147,微信用户1467518629352667,,lv3,0, , ,iPhone客户端,办遭建
958346815,别谈感情伤钱05674530,,lv5,0, , ,Android客户端,其实还好祖锋老师演的非常好，高智商高情商，成熟稳重又不失风趣，这样的男人放现实中，能有几个？
958283732,晨笺芳,,lv8,0, , ,优酷PC客户端,为什么我完全不在意那个跟“渣男”在一起的女的戏，超级无聊，有些人可能觉得可爱，我就觉得作，作到没朋友！来自上帝视角（男应届生）
958283033,腾讯用户146991179373120,,lv1,0, , ,优酷PC客户端,很稳！很有趣
958033426,南风喃62048678,,lv12,0, , ,优酷,不是姐弟恋😂😂😂
958002263,腾讯用户1469227371411313,,lv3,0, , ,优酷PC客户端,邱莹莹太幼稚了
957998439,腾讯用户1469227371411313,,lv3,1, , ,优酷PC客户端,姐弟恋内地不能过审查的！
957991150,腾讯用户1469227371411313,,lv3,0, , ,优酷PC客户端,环境决定命运！
957931827,佳丽妹18943051,,lv5,0, , ,Android客户端,这么聪明的姐姐居然会有一个脑残的弟弟？
957806080,,,lv25,0, , ,iPad客户端,"<a href=""http:\/\/comments.youku.com\/star_page\/uid_UODg0MTY=.html"" target=""_blank"">杨紫"
957669991,月下葬花魂97315184,,lv17,0, , ,优酷,....................................................................................................................................................................................................................................................................................................
956775254,腾讯用户14684843555428,,lv8,0, , ,Android客户端,樊胜美这个叫如果在现实生活中很少见，那么大了，有那么没，还没男友呢
956542471,ykapp_w2h56zvy,,lv11,0, , ,iPad客户端,王柏川还可以，但人不好看
956337041,俞佳出售苹果电子产品,,lv30,0, , ,优酷PC客户端,老谭好帅
956314146,,,lv10,0, , ,Android客户端,邱莹莹跟个煞笔一样。还想着白渣男。煞帽一样。看见就烦
956157078,南风喃62048678,,lv12,0, , ,iPad客户端,不是，她弟弟有点智障
955213599,凯撒92288556,,lv28,0, , ,优酷,每次看到邱莹莹角色时都跳过快进，
955143270,,,lv37,0, , ,iPad客户端,最爱关关
954489344,腾讯用户146260614331716,,lv3,0, , ,优酷PC客户端,\/你是不是撒 \/
954021725,腾讯用户1468494778176857,,lv6,0, , ,iPad客户端,呵呵
953903232,腾讯用户1468036160192787,,lv6,0, , ,Android客户端,要是我能有像樊姐 关关这样的闺蜜 在一起天天生活 就开心死了
953893209,永恒の轮回18690393,,lv10,0, , ,优酷PC客户端,动不动就是吃饭
953233061,腾讯用户1467867913836441,,lv4,0, , ,iPad客户端,呵呵呵
953218073,jojonal,,lv47,0, , ,优酷PC客户端,"<a href=""http:\/\/comments.youku.com\/star_page\/uid_UODg0MTY=.html"" target=""_blank"">杨紫"
953209806,jojonal,,lv47,0, , ,优酷PC客户端,这么渣的男人，让他当财务部主管，老板放心吗？？？
953060406,金银宝宝,,lv10,0, , ,iPad客户端,好看。
952942408,贵人2012,,lv24,0, , ,优酷iku,垃圾公司
952733872,腾讯用户1469010623398111,,lv1,0, , ,优酷,我莫名奇妙的笑了，因为我看到sissone.
952688064,,,lv21,0, , ,优酷PC客户端,个人觉得老谭真心好！
951937076,谁偷走了我的黑夜,,lv20,0, , ,Android客户端,秋莹莹怎么老是哭哭啼啼的
951876640,腾讯用户1468979710975315,,lv1,0, , ,iPad客户端,感觉邱莹莹活得好自在啊！好想和她一样啊！
951701987,沫沫94062874,,lv4,0, , ,Android客户端,你们怎么这么聪明，被你们一说，感觉也对
951679229,优酷用户1465311910459784,,lv7,0, , ,优酷PC客户端,NO
951573962,用户5245674170,,lv11,0, , ,优酷iku,邱莹莹不就单纯点了嘛，我就觉得她没错
951425977,WuZhangZhe,,lv20,0, , ,优酷PC客户端,明明是我，你们别抢
951425743,WuZhangZhe,,lv20,0, , ,优酷PC客户端,真吊。
951403335,,,lv13,0, , ,iPhone客户端,赞我你家就会有这样的邻居
951157649,,,lv14,0, , ,Android客户端,哎
950968852,啦啦啦121380,,lv31,0, , ,Android客户端,邱莹莹这段剧情再写就没有意思了
950883112,,,lv12,0, , ,Android客户端,看见邱直接快进
950882882,,,lv12,0, , ,Android客户端,第一次感觉某些人就是智障
950735201,不值一提的长处,,lv18,0, , ,优酷iku,这邱莹莹是傻了？ 怎么变成这样了
950710842,,,lv25,0, , ,优酷PC客户端,"<a href=""http:\/\/comments.youku.com\/star_page\/uid_UODg0MTY=.html"" target=""_blank"">杨紫"
950626116,优酷用户1462614360259138,,lv9,0, , ,iPad客户端,"喜欢关关、胜美，莹莹,"
950560718,ranshaowk,,lv18,0, , ,优酷PC客户端,邱莹莹演的没脑有没脸的
